text,label
"Extremely frustrated is an understatement!!

I would write this review with negative stars if possible. My product is an expired box of testing sticks. It took me testing into a second month, missing my opportunity to inseminate, bofore realizing why I was not showing a positive ovulation. This was more than a big waste of money to me... It is a loss of opportunity and more stress during a time I'm to eliminate stress. I'm truly disgusted with such a practice of this company.",0
"awesome costume!

I looked all over for this costume and none of my local halloween stores had it. I was really worried about it fitting and the size was perfect. Although the costume had some slight differences than what was displayed on the website and the package it was one of the best costumes at the party!",1
"Historically accurate and vividly written

I was very impressed with this book. It was obviously well researched and includes numerous quotes from survivors. Historical documents enhance the first hand accounts.The details of the boat trip including the explosion are vividly written. This is the best book I've read about the Sultana Tragedy.",1
"Navigator

I haven't had the opportunity to use the product as of yet, but will in the next few weeks on our trip. Don't know yet how reliable this product is.",1
"Stuck on a plane and wanted to open the door

This movie was one of the worst movies I have ever seen. Normal you can look past problems in the plot but when the movie is so disjointed as this one the rules of the movie has to be fallowed. A man who knows the future and lives in the past will change it just from being there so when one of the rules is you can't change the future that is very hard to pull off, and they don't. So it is really frustrating to watch him change certain things and then act like he can't fix stuff when he gets a chance. I watched this on a flight and by the end I was just frustrated and ready to walk out. The funny thing was that all the people around me felt the same way. The best part of the movie was how fun it was to make fun of it for the last hour of the flight.Just skip this one, it really is not worth it.",0
"Bad

I'm Sorry. The voice iS all crackly and it barely changed my voice. Then, it Stopped functioning altogether after about a week.",0
"DISAPPOINTING SERENADE

This is a great movie, an old favorite but I was very disappointed in the DVD, it was not restored well.They also deleted a very important scene when Cary Grant appears before the judge. Had I know the quality of the DVD was not good and the scene was deleted I would not have ordered it.The film arrived on time and was packaged well",0
"Nice book about Rainforest creatures

This is a colorful look at different Rainforest creatures, written by a teenager. It follows a frog introducing animals you might meet in the Rainforest. It is not quite as good as her other book Under the Sea. I would recommend it for 4-8 year olds, it can be wordy.",1
"good product... great service

needed a replacement gauge for my trike..whick was electrical...and this cut to the chase...no wiring to trace or sending unit or electrical problems...this works great..fits the same holes..",1
"Excellent

Book arrived as promised and has great pictures to show what I'm allergic to so I can avoid exposure to the allergen.",1
"One of my favorites

My husband and I are big Dean Koontz fans, so I was astonished to hear that he had never read Fear Nothing or Seize the Night! I ordered them for him immediately. The characters are fun and interesting, and the adventures and conspiracies they encounter keep you hooked. Watchers is my all-time favorite, but the Chris Snow books come a close second. I definitely recommend this book.",1
